Integer, Steps, Result
80201,1,90409
80202,2,114411
80203,2,224422
80204,2,334433
80205,2,444444
80206,2,554455
80207,2,664466
80208,0,80208
80209,2,884488
80210,1,81418
80211,1,91419
80212,2,125521
80213,2,235532
80214,2,345543
80215,2,455554
80216,2,565565
80217,2,675576
80218,2,785587
80219,2,895598
80220,1,82428
80221,1,92429
80222,2,136631
80223,2,246642
80224,2,356653
80225,2,466664
80226,2,576675
80227,2,686686
80228,2,796697
80229,4,8848488
80230,1,83438
80231,1,93439
80232,2,147741
80233,2,257752
80234,2,367763
80235,2,477774
80236,2,587785
80237,2,697796
80238,6,36788763
80240,1,84448
80241,1,94449
80242,2,158851
80243,2,268862
80244,2,378873
80245,2,488884
80246,2,598895
80247,12,7186226817
80248,11,2326666232
80249,12,88366666388
80250,1,85458
80251,1,95459
80252,2,169961
80253,2,279972
80254,2,389983
80255,2,499994
80256,4,2310132
80257,4,4730374
80258,6,46422464
80259,6,89766798
80260,1,86468
80261,1,96469
80262,16,49985258994
80263,10,169767961
80264,3,791197
80265,3,912219
80266,4,2554552
80267,4,4974794
80268,52,4668731596684224866951378664
80270,1,87478
80271,1,97479
80272,9,14355341
80273,3,593395
80274,3,714417
80275,3,934439
80276,4,2798972
80277,9,1661111661
80278,9,466888664
80280,1,88488
80281,1,98489
80282,3,395593
80283,3,516615
80284,3,736637
80285,3,956659
80286,5,5976795
80288,9,587888785
80290,1,89498
80291,1,99499
80292,3,219912
80293,3,439934
80294,3,659956
80295,3,879978
80296,4,1100011
80297,4,3520253
80298,4,5940495
80300,1,80608
80301,1,90609
80302,2,116611
80303,2,226622
80304,2,336633
80305,2,446644
80306,2,556655
80307,2,666666
80308,0,80308
80309,2,886688
80310,1,81618
80311,1,91619
80312,2,127721
80313,2,237732
80314,2,347743
80315,2,457754
80316,2,567765
80317,2,677776
80318,2,787787
80319,2,897798
80320,1,82628
80321,1,92629
80322,2,138831
80323,2,248842
80324,2,358853
80325,2,468864
80326,2,578875
80327,2,688886
80328,2,798897
80329,8,663787366
80330,1,83638
80331,1,93639
80332,2,149941
80333,2,259952
80334,2,369963
80335,2,479974
80336,2,589985
80337,2,699996
80338,4,6710176
80339,24,4455597447955544
80340,1,84648
80341,1,94649
80342,4,523325
80343,4,963369
80344,5,4546454
80345,9,881585188
80346,5,4326234
80347,4,4534354
80348,4,6954596
80350,1,85658
80351,1,95659
80352,4,567765
80354,23,148623565326841
80355,3,993399
80356,4,2358532
80357,4,4778774
80359,37,6839849878998789489386
80360,1,86668
80361,1,96669
80362,6,2358532
80363,8,52788725
80364,3,795597
80365,3,916619
80366,10,1556556551
80367,5,9936399
80368,11,17723432771
80370,1,87678
80371,1,97679
80372,6,2236322
80373,3,597795
80374,3,718817
80375,3,938839
80376,21,44267466476244
80377,9,1771331771
80379,6,89377398
80380,1,88688
80381,1,98689
80382,3,399993
80383,5,1442441
80385,9,496343694
80386,4,2982892
80387,4,4412144
80388,4,6832386
80389,18,88561499416588
80390,1,89698
80391,1,99699
80392,4,437734
80393,4,877778
80395,10,931707139
80396,4,1148411
80397,4,3568653
80398,4,5988895
80399,13,133697796331
80400,1,80808
80401,1,90809
80402,2,118811
80403,2,228822
80404,2,338833
80405,2,448844
80406,2,558855
80407,2,668866
80408,0,80408
80409,2,888888
80410,1,81818
80411,1,91819
80412,2,129921
80413,2,239932
80414,2,349943
80415,2,459954
80416,2,569965
80417,2,679976
80418,2,789987
80419,2,899998
80420,1,82828
80421,1,92829
80422,3,271172
80423,3,491194
80424,5,4656564
80426,4,1772771
80427,5,7296927
80428,6,35488453
80429,4,8934398
80430,1,83838
80431,1,93839
80432,3,293392
80433,4,927729
80435,20,45496488469454
80436,9,93000039
80437,11,4646886464
80438,4,6758576
80440,1,84848
80441,1,94849
80442,6,1686861
80443,8,145686541
80444,5,4534354
80446,6,8726278
80447,7,89333398
80448,7,87999978
80449,14,663305503366
80450,1,85858
80451,1,95859
80452,6,1564651
80454,6,9936399
80455,3,997799
80456,8,89111198
80457,9,880484088
80458,15,453322223354
80459,17,4554012104554
80460,1,86868
80461,1,96869
80462,6,2432342
80463,8,56677665
80464,3,799997
80465,8,279767972
80466,4,2542452
80467,4,4962694
80468,18,16967744776961
80469,4,8812188
80470,1,87878
80471,1,97879
80472,6,2310132
80473,11,695565596
80475,7,177585771
80476,4,2786872
80477,13,14755855741
80478,4,6636366
80479,6,88255288
80480,1,88888
80481,1,98889
80482,4,797797
80483,15,5166226615
80485,7,125646521
80486,5,5952595
80490,1,89898
80491,1,99899
80492,11,499404994
80493,38,6832123695335963212386
80494,8,45777754
80495,14,177136631771
80497,20,66354322345366
80498,8,87255278
80499,24,1676404554046761
80500,3,781187
80501,5,11244211
80502,2,111111
80503,2,221122
80504,2,331133
80505,2,441144
80506,2,551155
80507,2,661166
80508,0,80508
80509,2,881188
80510,17,517373373715
80511,16,133122221331
80512,2,122221
80513,2,232232
80514,2,342243
80515,2,452254
80516,2,562265
80517,2,672276
80518,2,782287
80519,2,892298
80520,8,88955988
80521,5,15522551
80522,2,133331
80523,2,243342
80524,2,353353
80525,2,463364
80526,2,573375
80527,2,683386
80528,2,793397
80530,7,44177144
80532,2,144441
80533,2,254452
80534,2,364463
80535,2,474474
80536,2,584485
80537,2,694496
80538,6,37477473
80540,5,5952595
80541,30,17858768886785871
80542,2,155551
80543,2,265562
80544,2,375573
80545,2,485584
80546,2,595595
80547,4,4424244
80548,4,6844486
80549,28,893974888888479398
80550,3,792297
80551,5,12588521
80552,2,166661
80553,2,276672
80554,2,386683
80555,2,496694
80556,4,2248422
80557,4,4668664
80559,12,49985258994
80560,8,73466437
80561,14,22782228722
80562,2,177771
80563,2,287782
80564,2,397793
80565,12,8846446488
80567,11,8814884188
80568,7,99366399
80571,5,16866861
80572,2,188881
80573,2,298892
80574,8,29911992
80575,13,5233333325
80577,10,2797227972
80578,11,6833553386
80579,6,88033088
80580,7,39633693
80581,9,232585232
80582,2,199991
80583,3,510015
80584,3,730037
80585,3,950059
80586,4,2970792
80587,5,8702078
80588,4,6820286
80590,21,99771377317799
80591,4,2102012
80592,2,111111
80593,2,221122
80594,2,331133
80595,2,441144
80596,2,551155
80597,2,661166
80598,2,771177
80599,2,881188
80600,3,785587
80601,5,11677611
80602,2,113311
80603,2,223322
80604,2,333333
80605,2,443344
80606,2,553355
80607,2,663366
80608,0,80608
80609,2,883388
80610,7,36788763
80611,5,13366331
80612,2,124421
80613,2,234432
80614,2,344443
80615,2,454454
80616,2,564465
80617,2,674476
80618,2,784487
80619,2,894498
80620,7,46422464
80621,5,15955951
80622,2,135531
80623,2,245542
80624,2,355553
80625,2,465564
80626,2,575575
80627,2,685586
80628,2,795597
80629,4,8824288
80630,10,466888664
80632,2,146641
80633,2,256652
80634,2,366663
80635,2,476674
80636,2,586685
80637,2,696696
80638,4,6648466
80640,5,5940495
80641,11,2325445232
80642,2,157751
80643,2,267762
80644,2,377773
80645,2,487784
80646,2,597795
80647,24,36774444447763
80648,9,587888785
80650,3,796697
80651,6,25933952
80652,2,168861
80653,2,278872
80654,2,388883
80655,2,498894
80656,8,88166188
80658,15,451287782154
80659,6,88166188
80660,12,2326666232
80662,2,179971
80663,2,289982
80664,2,399993
80665,3,910019
80666,4,2530352
80667,4,4950594
80670,53,4668731596684224866951378664
80671,9,156323651
80672,9,14877841
80673,3,591195
80674,3,712217
80675,3,932239
80676,4,2774772
80677,9,1556556551
80678,6,35655653
80679,20,111675303576111
80680,10,587888785
80681,5,18988981
80682,3,393393
80683,3,514415
80684,3,734437
80685,3,954459
80686,17,99048884099
80688,4,6868686
80691,5,4290924
80692,2,113311
80693,2,223322
80694,2,333333
80695,2,443344
80696,2,553355
80697,2,663366
80698,2,773377
80699,2,883388
80700,3,789987
80701,5,11111111
80702,2,115511
80703,2,225522
80704,2,335533
80705,2,445544
80706,2,555555
80707,2,665566
80708,0,80708
80709,2,885588
80710,5,6758576
80711,5,13799731
80712,2,126621
80713,2,236632
80714,2,346643
80715,2,456654
80716,2,566665
80717,2,676676
80718,2,786687
80719,2,896698
80720,16,453322223354
80722,2,137731
80723,2,247742
80724,2,357753
80725,2,467764
80726,2,577775
80727,2,687786
80728,2,797797
80729,18,8813200023188
80730,5,6636366
80731,9,226969622
80732,2,148841
80733,2,258852
80734,2,368863
80735,2,478874
80736,2,588885
80737,2,698896
80738,14,124864468421
80739,6,89377398
80740,9,87255278
80742,2,159951
80743,2,269962
80744,2,379973
80745,2,489984
80746,2,599995
80747,4,4510154
80748,4,6930396
80750,7,35488453
80751,5,12455421
80752,4,563365
80753,7,22911922
80754,5,4986894
80755,3,991199
80756,4,2334332
80757,4,4754574
80758,47,14525756544499444565752541
80759,6,89111198
80760,8,87999978
80761,6,29188192
80762,17,89540004598
80763,6,15788751
80764,3,793397
80765,3,914419
80766,4,2578752
80767,4,4998994
80768,7,93266239
80770,19,16967744776961
80771,5,16733761
80772,12,695686596
80773,3,595595
80774,3,716617
80775,3,936639
80776,8,118929811
80777,5,9386839
80778,25,4456268448626544
80782,3,397793
80783,3,518815
80784,3,738837
80785,3,958859
80786,8,43699634
80787,12,9382222839
80788,11,2326666232
80789,12,88366666388
80790,25,1676404554046761
80791,8,79433497
80792,2,115511
80793,2,225522
80794,2,335533
80795,2,445544
80796,2,555555
80797,2,665566
80798,2,775577
80799,2,885588
80800,3,784487
80801,10,883666388
80802,2,117711
80803,2,227722
80804,2,337733
80805,2,447744
80806,2,557755
80807,2,667766
80808,0,80808
80809,2,887788
80810,5,6648466
80811,6,27455472
80812,2,128821
80813,2,238832
80814,2,348843
80815,2,458854
80816,2,568865
80817,2,678876
80818,2,788887
80819,2,898898
80820,16,451287782154
80821,39,132334969969433231
80822,2,139931
80823,2,249942
80824,2,359953
80825,2,469964
80826,2,579975
80827,2,689986
80828,2,799997
80829,4,8910198
80830,7,35655653
80831,10,450383054
80832,3,291192
80833,4,923329
80834,19,4445576755444
80835,5,8946498
80836,4,1992991
80837,5,8726278
80838,4,6734376
80839,8,881222188
80840,3,773377
80841,3,993399
80842,4,527725
80843,4,967769
80845,30,397646864468646793
80846,10,695565596
80847,4,4558554
80848,4,6978796
80850,3,795597
80851,5,12888821
80852,6,1576751
80853,6,11377311
80854,5,4974794
80855,3,995599
80856,10,891000198
80857,7,89111198
80858,9,882565288
80859,8,893323398
80860,10,587888785
80861,5,14577541
80862,6,2346432
80863,6,15655651
80864,3,797797
80865,3,918819
80866,6,9288829
80867,30,685999648846999586
80869,18,9889122219889
80871,7,56677665
80872,6,2322232
80873,3,599995
80874,5,5842485
80875,11,2334444332
80876,4,2762672
80877,29,133992222299331
80878,4,6612166
80879,15,457778877754
80880,5,6868686
80881,5,18855881
80882,4,793397
80883,33,44035358885353044
80885,10,908727809
80886,8,31200213
80887,4,4436344
80888,4,6856586
80889,23,12695991019959621
80890,3,883388
80891,10,695565596
80892,2,117711
80893,2,227722
80894,2,337733
80895,2,447744
80896,2,557755
80897,2,667766
80898,2,777777
80899,2,887788
80900,3,788887
80901,7,46177164
80902,2,119911
80903,2,229922
80904,2,339933
80905,2,449944
80906,2,559955
80907,2,669966
80908,0,80908
80909,2,889988
80910,5,6734376
80911,5,13666631
80912,3,251152
80913,3,471174
80914,3,691196
80915,7,88255288
80916,4,1552551
80917,4,3972793
80918,10,1662442661
80919,10,4964444694
80920,10,882565288
80921,9,169767961
80922,3,273372
80923,3,493394
80925,18,16668488486661
80926,4,1796971
80927,11,927787729
80928,12,8939779398
80929,4,8958598
80930,5,6612166
80931,5,17944971
80932,3,295592
80933,22,17833455433871
80934,10,1179339711
80935,5,8934398
80936,5,3972793
80937,11,4964444694
80938,14,199145541991
80939,10,8911661198
80940,3,777777
80941,3,997799
80942,6,1674761
80943,8,144222441
80944,8,89333398
80945,15,663305503366
80946,12,4964444694
80947,11,8911661198
80949,10,8836886388
80950,3,799997
80951,5,12322321
80952,4,570075
80953,6,12322321
80955,3,999999
80956,4,2322232
80957,4,4742474
80958,6,46688664
80960,5,6978796
80961,6,29911992
80963,6,16699661
80964,13,8939779398
80965,7,134202431
80966,4,2566652
80967,4,4986894
80968,27,168872121278861
80969,4,8836388
80971,5,16699661
80972,10,89111198
80973,13,4964444694
80976,13,8846446488
80977,5,9362639
80978,6,36522563
80979,6,88777788
80980,5,6856586
80981,11,869363968
80982,14,8939779398
80983,5,1478741
80984,18,662878878266
80985,8,259727952
80986,8,43911934
80987,9,682242286
80988,11,2314554132
80989,14,663305503366
80990,3,887788
80991,12,4964444694
80992,2,119911
80993,2,229922
80994,2,339933
80995,2,449944
80996,2,559955
80997,2,669966
80998,2,779977
80999,2,889988
81000,1,81018
81001,1,91019
81002,2,121121
81003,2,231132
81004,2,341143
81005,2,451154
81006,2,561165
81007,2,671176
81008,2,781187
81009,2,891198
81010,1,82028
81011,1,92029
81012,2,132231
81013,2,242242
81014,2,352253
81015,2,462264
81016,2,572275
81017,2,682286
81018,0,81018
81019,10,4478338744
81020,1,83038
81021,1,93039
81022,2,143341
81023,2,253352
81024,2,363363
81025,2,473374
81026,2,583385
81027,2,693396
81028,16,517373373715
81029,6,89111198
81030,1,84048
81031,1,94049
81032,2,154451
81033,2,264462
81034,2,374473
81035,2,484484
81036,2,594495
81037,7,88033088
81038,7,73466437
81040,1,85058
81041,1,95059
81042,2,165561
81043,2,275572
81044,2,385583
81045,2,495594
81046,3,1112111
81047,4,4644464
81048,7,88955988
81050,1,86068
81051,1,96069
81052,2,176671
81053,2,286682
81054,2,396693
81056,4,2468642
81057,4,4888884
81060,1,87078
81061,1,97079
81062,2,187781
81063,2,297792
81064,5,5634365
81065,7,157545751
81066,10,1367777631
81067,5,9166619
81068,6,44177144
81069,10,4467997644
81070,1,88088
81071,1,98089
81072,2,198891
81073,8,9912199
81075,16,996963369699
81076,12,1475335741
81077,9,1257557521
81078,6,39633693
81079,20,99548155184599
81080,1,89098
81081,1,99099
81082,3,211112
81083,3,431134
81084,3,651156
81085,3,871178
81086,5,2126212
81087,4,3532353
81088,4,5952595
81089,20,99771377317799
81090,3,882288
81091,3,1112111
81092,2,121121
81093,2,231132
81094,2,341143
81095,2,451154
81096,2,561165
81097,2,671176
81098,2,781187
81099,2,891198
81100,1,81218
81101,1,91219
81102,2,123321
81103,2,233332
81104,2,343343
81105,2,453354
81106,2,563365
81107,2,673376
81108,2,783387
81109,2,893398
81110,1,82228
81111,1,92229
81112,2,134431
81113,2,244442
81114,2,354453
81115,2,464464
81116,2,574475
81117,2,684486
81118,0,81118
81120,1,83238
81121,1,93239
81122,2,145541
81123,2,255552
81124,2,365563
81125,2,475574
81126,2,585585
81127,2,695596
81128,4,6624266
81129,20,111675303576111
81130,1,84248
81131,1,94249
81132,2,156651
81133,2,266662
81134,2,376673
81135,2,486684
81136,2,596695
81137,4,4448444
81138,4,6868686
81140,1,85258
81141,1,95259
81142,2,167761
81143,2,277772
81144,2,387783
81145,2,497794
81146,15,89540004598
81148,6,45388354
81150,1,86268
81151,1,96269
81152,2,178871
81153,2,288882
81154,2,398893
81155,7,118929811
81156,24,893486242684398
81158,6,49666694
81160,1,87278
81161,1,97279
81162,2,189981
81163,2,299992
81164,3,710017
81165,3,930039
81166,4,2750572
81167,11,5158778515
81168,6,35222253
81169,6,88555588
81170,1,88288
81171,1,98289
81172,3,391193
81173,3,512215
81174,3,732237
81175,3,952259
81176,4,2994992
81177,11,4426886244
81178,4,6844486
81179,28,893974888888479398
81180,1,89298
81181,1,99299
81182,3,215512
81183,3,435534
81184,3,655556
81185,3,875578
81186,6,4326234
81187,7,45344354
81188,7,43911934
81190,3,886688
81191,3,1136311
81192,2,123321
81193,2,233332
81194,2,343343
81195,2,453354
81196,2,563365
81197,2,673376
81198,2,783387
81199,2,893398
81200,1,81418
81201,1,91419
81202,2,125521
81203,2,235532
81204,2,345543
81205,2,455554
81206,2,565565
81207,2,675576
81208,2,785587
81209,2,895598
81210,1,82428
81211,1,92429
81212,2,136631
81213,2,246642
81214,2,356653
81215,2,466664
81216,2,576675
81217,2,686686
81218,0,81218
81219,4,8848488
81220,1,83438
81221,1,93439
81222,2,147741
81223,2,257752
81224,2,367763
81225,2,477774
81226,2,587785
81227,2,697796
81228,6,36788763
81230,1,84448
81231,1,94449
81232,2,158851
81233,2,268862
81234,2,378873
81235,2,488884
81236,2,598895
81237,12,7186226817
81238,11,2326666232
81239,12,88366666388
81240,1,85458
81241,1,95459
81242,2,169961
81243,2,279972
81244,2,389983
81245,2,499994
81246,4,2310132
81247,4,4730374
81248,6,46422464
81249,6,89766798
81250,1,86468
81251,1,96469
81252,16,49985258994
81253,10,169767961
81254,3,791197
81255,3,912219
81256,4,2554552
81257,4,4974794
81258,52,4668731596684224866951378664
81260,1,87478
81261,1,97479
81262,9,14355341
81263,3,593395
81264,3,714417
81265,3,934439
81266,4,2798972
81267,9,1661111661
81268,9,466888664
81270,1,88488
81271,1,98489
81272,3,395593
81273,3,516615
81274,3,736637
81275,3,956659
81276,5,5976795
81278,9,587888785
81280,1,89498
81281,1,99499
81282,3,219912
81283,3,439934
81284,3,659956
81285,3,879978
81286,4,1100011
81287,4,3520253
81288,4,5940495
81290,3,881188
81291,5,4522254
81292,2,125521
81293,2,235532
81294,2,345543
81295,2,455554
81296,2,565565
81297,2,675576
81298,2,785587
81299,2,895598
81300,1,81618
81301,1,91619
81302,2,127721
81303,2,237732
81304,2,347743
81305,2,457754
81306,2,567765
81307,2,677776
81308,2,787787
81309,2,897798
81310,1,82628
81311,1,92629
81312,2,138831
81313,2,248842
81314,2,358853
81315,2,468864
81316,2,578875
81317,2,688886
81318,0,81318
81319,8,663787366
81320,1,83638
81321,1,93639
81322,2,149941
81323,2,259952
81324,2,369963
81325,2,479974
81326,2,589985
81327,2,699996
81328,4,6710176
81329,24,4455597447955544
81330,1,84648
81331,1,94649
81332,4,523325
81333,4,963369
81334,5,4546454
81335,9,881585188
81336,5,4326234
81337,4,4534354
81338,4,6954596
81340,1,85658
81341,1,95659
81342,4,567765
81344,23,148623565326841
81345,3,993399
81346,4,2358532
81347,4,4778774
81349,37,6839849878998789489386
81350,1,86668
81351,1,96669
81352,6,2358532
81353,8,52788725
81354,3,795597
81355,3,916619
81356,10,1556556551
81357,5,9936399
81358,11,17723432771
81360,1,87678
81361,1,97679
81362,6,2236322
81363,3,597795
81364,3,718817
81365,3,938839
81366,21,44267466476244
81367,9,1771331771
81369,6,89377398
81370,1,88688
81371,1,98689
81372,3,399993
81373,5,1442441
81375,9,496343694
81376,4,2982892
81377,4,4412144
81378,4,6832386
81379,18,88561499416588
81380,1,89698
81381,1,99699
81382,4,437734
81383,4,877778
81385,10,931707139
81386,4,1148411
81387,4,3568653
81388,4,5988895
81389,13,133697796331
81390,3,885588
81391,10,885868588
81392,2,127721
81393,2,237732
81394,2,347743
81395,2,457754
81396,2,567765
81397,2,677776
81398,2,787787
81399,2,897798
81400,1,81818
81401,1,91819
81402,2,129921
81403,2,239932
81404,2,349943
81405,2,459954
81406,2,569965
81407,2,679976
81408,2,789987
81409,2,899998
81410,1,82828
81411,1,92829
81412,3,271172
81413,3,491194
81414,5,4656564
81416,4,1772771
81417,5,7296927
81418,0,81418
81419,4,8934398
81420,1,83838
81421,1,93839
81422,3,293392
81423,4,927729
81425,20,45496488469454
81426,9,93000039
81427,11,4646886464
81428,4,6758576
81430,1,84848
81431,1,94849
81432,6,1686861
81433,8,145686541
81434,5,4534354
81436,6,8726278
81437,7,89333398
81438,7,87999978
81439,14,663305503366
81440,1,85858
81441,1,95859
81442,6,1564651
81444,6,9936399
81445,3,997799
81446,8,89111198
81447,9,880484088
81448,15,453322223354
81449,17,4554012104554
81450,1,86868
81451,1,96869
81452,6,2432342
81453,8,56677665
81454,3,799997
81455,8,279767972
81456,4,2542452
81457,4,4962694
81458,18,16967744776961
81459,4,8812188
81460,1,87878
81461,1,97879
81462,6,2310132
81463,11,695565596
81465,7,177585771
81466,4,2786872
81467,13,14755855741
81468,4,6636366
81469,6,88255288
81470,1,88888
81471,1,98889
81472,4,797797
81473,15,5166226615
81475,7,125646521
81476,5,5952595
81480,1,89898
81481,1,99899
81482,11,499404994
81483,38,6832123695335963212386
81484,8,45777754
81485,14,177136631771
81487,20,66354322345366
81488,8,87255278
81489,24,1676404554046761
81490,3,889988
81491,8,89111198
81492,2,129921
81493,2,239932
81494,2,349943
81495,2,459954
81496,2,569965
81497,2,679976
81498,2,789987
81499,2,899998
81500,17,517373373715
81501,16,133122221331
81502,2,122221
81503,2,232232
81504,2,342243
81505,2,452254
81506,2,562265
81507,2,672276
81508,2,782287
81509,2,892298
81510,8,88955988
81511,5,15522551
81512,2,133331
81513,2,243342
81514,2,353353
81515,2,463364
81516,2,573375
81517,2,683386
81518,0,81518
81520,7,44177144
81522,2,144441
81523,2,254452
81524,2,364463
81525,2,474474
81526,2,584485
81527,2,694496
81528,6,37477473
81530,5,5952595
81531,30,17858768886785871
81532,2,155551
81533,2,265562
81534,2,375573
81535,2,485584
81536,2,595595
81537,4,4424244
81538,4,6844486
81539,28,893974888888479398
81540,3,792297
81541,5,12588521
81542,2,166661
81543,2,276672
81544,2,386683
81545,2,496694
81546,4,2248422
81547,4,4668664
81549,12,49985258994
81550,8,73466437
81551,14,22782228722
81552,2,177771
81553,2,287782
81554,2,397793
81555,12,8846446488
81557,11,8814884188
81558,7,99366399
81561,5,16866861
81562,2,188881
81563,2,298892
81564,8,29911992
81565,13,5233333325
81567,10,2797227972
81568,11,6833553386
81569,6,88033088
81570,7,39633693
81571,9,232585232
81572,2,199991
81573,3,510015
81574,3,730037
81575,3,950059
81576,4,2970792
81577,5,8702078
81578,4,6820286
81580,21,99771377317799
81581,4,2102012
81582,2,111111
81583,2,221122
81584,2,331133
81585,2,441144
81586,2,551155
81587,2,661166
81588,2,771177
81589,2,881188
81590,3,893398
81591,3,1124211
81592,2,122221
81593,2,232232
81594,2,342243
81595,2,452254
81596,2,562265
81597,2,672276
81598,2,782287
81599,2,892298
81600,7,36788763
81601,5,13366331
81602,2,124421
81603,2,234432
81604,2,344443
81605,2,454454
81606,2,564465
81607,2,674476
81608,2,784487
81609,2,894498
81610,7,46422464
81611,5,15955951
81612,2,135531
81613,2,245542
81614,2,355553
81615,2,465564
81616,2,575575
81617,2,685586
81618,0,81618
81619,4,8824288
81620,10,466888664
81622,2,146641
81623,2,256652
81624,2,366663
81625,2,476674
81626,2,586685
81627,2,696696
81628,4,6648466
81630,5,5940495
81631,11,2325445232
81632,2,157751
81633,2,267762
81634,2,377773
81635,2,487784
81636,2,597795
81637,24,36774444447763
81638,9,587888785
81640,3,796697
81641,6,25933952
81642,2,168861
81643,2,278872
81644,2,388883
81645,2,498894
81646,8,88166188
81648,15,451287782154
81649,6,88166188
81650,12,2326666232
81652,2,179971
81653,2,289982
81654,2,399993
81655,3,910019
81656,4,2530352
81657,4,4950594
81660,53,4668731596684224866951378664
81661,9,156323651
81662,9,14877841
81663,3,591195
81664,3,712217
81665,3,932239
81666,4,2774772
81667,9,1556556551
81668,6,35655653
81669,20,111675303576111
81670,10,587888785
81671,5,18988981
81672,3,393393
81673,3,514415
81674,3,734437
81675,3,954459
81676,17,99048884099
81678,4,6868686
81681,5,4290924
81682,2,113311
81683,2,223322
81684,2,333333
81685,2,443344
81686,2,553355
81687,2,663366
81688,2,773377
81689,2,883388
81690,3,897798
81691,3,1148411
81692,2,124421
81693,2,234432
81694,2,344443
81695,2,454454
81696,2,564465
81697,2,674476
81698,2,784487
81699,2,894498
81700,5,6758576
81701,5,13799731
81702,2,126621
81703,2,236632
81704,2,346643
81705,2,456654
81706,2,566665
81707,2,676676
81708,2,786687
81709,2,896698
81710,16,453322223354
81712,2,137731
81713,2,247742
81714,2,357753
81715,2,467764
81716,2,577775
81717,2,687786
81718,0,81718
81719,18,8813200023188
81720,5,6636366
81721,9,226969622
81722,2,148841
81723,2,258852
81724,2,368863
81725,2,478874
81726,2,588885
81727,2,698896
81728,14,124864468421
81729,6,89377398
81730,9,87255278
81732,2,159951
81733,2,269962
81734,2,379973
81735,2,489984
81736,2,599995
81737,4,4510154
81738,4,6930396
81740,7,35488453
81741,5,12455421
81742,4,563365
81743,7,22911922
81744,5,4986894
81745,3,991199
81746,4,2334332
81747,4,4754574
81748,47,14525756544499444565752541
81749,6,89111198
81750,8,87999978
81751,6,29188192
81752,17,89540004598
81753,6,15788751
81754,3,793397
81755,3,914419
81756,4,2578752
81757,4,4998994
81758,7,93266239
81760,19,16967744776961
81761,5,16733761
81762,12,695686596
81763,3,595595
81764,3,716617
81765,3,936639
81766,8,118929811
81767,5,9386839
81768,25,4456268448626544
81772,3,397793
81773,3,518815
81774,3,738837
81775,3,958859
81776,8,43699634
81777,12,9382222839
81778,11,2326666232
81779,12,88366666388
81780,25,1676404554046761
81781,8,79433497
81782,2,115511
81783,2,225522
81784,2,335533
81785,2,445544
81786,2,555555
81787,2,665566
81788,2,775577
81789,2,885588
81790,3,892298
81791,8,89899898
81792,2,126621
81793,2,236632
81794,2,346643
81795,2,456654
81796,2,566665
81797,2,676676
81798,2,786687
81799,2,896698
81800,5,6648466
81801,6,27455472
81802,2,128821
81803,2,238832
81804,2,348843
81805,2,458854
81806,2,568865
81807,2,678876
81808,2,788887
81809,2,898898
81810,16,451287782154
81811,39,132334969969433231
81812,2,139931
81813,2,249942
81814,2,359953
81815,2,469964
81816,2,579975
81817,2,689986
81818,0,81818
81819,4,8910198
81820,7,35655653
81821,10,450383054
81822,3,291192
81823,4,923329
81824,19,4445576755444
81825,5,8946498
81826,4,1992991
81827,5,8726278
81828,4,6734376
81829,8,881222188
81830,3,773377
81831,3,993399
81832,4,527725
81833,4,967769
81835,30,397646864468646793
81836,10,695565596
81837,4,4558554
81838,4,6978796
81840,3,795597
81841,5,12888821
81842,6,1576751
81843,6,11377311
81844,5,4974794
81845,3,995599
81846,10,891000198
81847,7,89111198
81848,9,882565288
81849,8,893323398
81850,10,587888785
81851,5,14577541
81852,6,2346432
81853,6,15655651
81854,3,797797
81855,3,918819
81856,6,9288829
81857,30,685999648846999586
81859,18,9889122219889
81861,7,56677665
81862,6,2322232
81863,3,599995
81864,5,5842485
81865,11,2334444332
81866,4,2762672
81867,29,133992222299331
81868,4,6612166
81869,15,457778877754
81870,5,6868686
81871,5,18855881
81872,4,793397
81873,33,44035358885353044
81875,10,908727809
81876,8,31200213
81877,4,4436344
81878,4,6856586
81879,23,12695991019959621
81880,3,883388
81881,10,695565596
81882,2,117711
81883,2,227722
81884,2,337733
81885,2,447744
81886,2,557755
81887,2,667766
81888,2,777777
81889,2,887788
81890,3,896698
81892,2,128821
81893,2,238832
81894,2,348843
81895,2,458854
81896,2,568865
81897,2,678876
81898,2,788887
81899,2,898898
81900,5,6734376
81901,5,13666631
81902,3,251152
81903,3,471174
81904,3,691196
81905,7,88255288
81906,4,1552551
81907,4,3972793
81908,10,1662442661
81909,10,4964444694
81910,10,882565288
81911,9,169767961
81912,3,273372
81913,3,493394
81915,18,16668488486661
81916,4,1796971
81917,11,927787729
81918,0,81918
81919,4,8958598
81920,5,6612166
81921,5,17944971
81922,3,295592
81923,22,17833455433871
81924,10,1179339711
81925,5,8934398
81926,5,3972793
81927,11,4964444694
81928,14,199145541991
81929,10,8911661198
81930,3,777777
81931,3,997799
81932,6,1674761
81933,8,144222441
81934,8,89333398
81935,15,663305503366
81936,12,4964444694
81937,11,8911661198
81939,10,8836886388
81940,3,799997
81941,5,12322321
81942,4,570075
81943,6,12322321
81945,3,999999
81946,4,2322232
81947,4,4742474
81948,6,46688664
81950,5,6978796
81951,6,29911992
81953,6,16699661
81954,13,8939779398
81955,7,134202431
81956,4,2566652
81957,4,4986894
81958,27,168872121278861
81959,4,8836388
81961,5,16699661
81962,10,89111198
